Route_Distance_km,Weight_kg,Transport_Mode,Fuel_Type,Fuel_Consumption_L,CO2_Emissions,Region,Delivery_Time_days,Cost_USD,High_Emission_Flag,Fuel_Efficiency,Cost_Efficiency
608.72,2949.39,2,3,277.32,1179.22,1,4.4,804.16,0,1.9372124796751795,0.00044791199444846195
346.17,2638.28,2,3,280.61,1272.71,4,6.1,919.45,1,3.67654609941514,0.00100674111131595
422.3,2393.2,1,0,238.61,1008.26,1,7.2,802.79,0,2.3875443431791536,0.0007943316704061705
435.93,1411.76,1,2,298.6,1195.2,2,0.7,779.46,0,2.7417245259164424,0.0012665321046700848
601.45,2607.77,1,0,232.61,1356.98,0,3.0,688.19,1,2.2561808586552354,0.0004387726446308233
496.2,1305.37,1,1,391.53,734.82,2,5.6,1018.91,0,1.4808947706389608,0.0015730605405794883
304.83,2373.34,3,1,303.74,335.48,2,5.0,764.6,0,1.1005478102369253,0.001056857974590353
855.06,2145.0,3,0,226.97,1674.57,3,3.2,550.71,1,1.9584239473437661,0.00030026110301015007
642.8,1393.2,3,2,318.8,1080.37,1,6.4,926.7,0,1.6807249271822506,0.0010347842958688181
39.62,2465.62,3,0,295.38,1195.2,2,4.8,667.56,0,30.166574920097194,0.00683360214732736
562.18,731.21,1,0,318.25,824.61,1,1.7,803.66,0,1.4668077578923522,0.0019550363636896225
771.25,2954.01,1,1,292.04,925.31,2,6.5,888.01,0,1.199753631121509,0.0003897720724272419
509.7,1718.87,1,0,96.82,1939.24,2,6.6,931.89,1,3.8046693387351516,0.0010636701850756142
642.32,2521.22,2,1,249.51,191.66,1,5.4,1075.3,0,0.298387092128735,0.0006639990489294312
244.08,1626.8,3,0,148.3,1377.99,2,2.5,897.72,1,5.645648736248413,0.0022608645405206387
427.01,417.42,3,1,465.5,1506.17,2,4.4,812.77,1,3.5272475228391023,0.0045599109931899785
641.8,1444.32,1,0,441.71,1241.35,4,2.8,966.9,1,1.934169493079316,0.0010430819310937394
184.72,1413.48,1,3,319.46,1285.99,2,7.3,1183.24,1,6.961833750442088,0.004531784555764493
514.82,2857.23,0,3,137.54,1195.2,0,5.8,657.45,0,2.321588082794218,0.0004469532689750528
157.97,2596.0,0,1,344.65,554.1,1,7.6,803.66,0,3.5076278085948087,0.001959715586370144
297.58,1805.29,3,3,347.71500000000003,1414.56,0,3.4,560.04,1,4.753545105398714,0.0010424814383914055
516.37,938.82,3,2,373.12,1737.09,0,4.6,727.24,1,3.3640412230756778,0.0015001490884754033
421.65,1122.11,2,1,101.32,895.76,0,6.4,836.03,0,2.1244159344381375,0.0017669909471844298
485.9,1227.47,1,2,347.71500000000003,1218.65,3,1.2,451.36,1,2.5080262912528037,0.0007567723974344034
197.26,2378.1,1,2,296.4,1618.02,3,3.2,758.22,1,8.202473476504437,0.0016163153379334752
378.1,3023.61,2,3,329.36,788.16,1,3.2,908.26,0,2.0845278475395967,0.0007944704305145089
690.8,1101.96,0,2,347.71500000000003,1325.15,0,7.7,624.97,1,1.9182831222020398,0.0008209959437750551
502.865,2123.59,1,3,321.97,1195.2,2,4.7,665.17,0,2.376780997349567,0.0006228888730185776
452.21,887.82,3,2,275.8,1987.5,2,3.8,375.14,1,4.395081833770111,0.0009343902281397608
471.1,1127.83,1,2,329.69,725.63,3,7.9,759.64,0,1.5402886533583389,0.0014297202826830183
652.08,2412.5,3,0,397.44,636.31,1,6.2,769.93,0,0.9758158358511864,0.0004894214956905416
441.64,1982.18,1,0,336.37,1467.78,2,5.5,1218.44,1,3.323476059155057,0.0013918507150980448
493.35,1982.16,1,0,375.54,1072.68,2,8.0,511.13,0,2.1742778519453156,0.0005226819847970144
740.24,2202.53,3,2,280.58,698.39,1,5.8,442.07,0,0.9434642691091502,0.0002711419167882319
446.29,1936.75,1,0,528.26,1195.2,2,7.2,803.66,0,2.67807921579961,0.0009297830670257824
614.18,2655.02,1,2,202.86,1233.95,1,5.0,614.69,1,2.0091015336041305,0.0003769577537848398
496.07,2404.47,3,0,469.32,1153.92,4,5.0,606.65,0,2.3261232824778104,0.0005085994373019594
625.93,2272.04,3,1,332.38,1285.67,1,9.2,728.07,1,2.054015591934952,0.0005119545370620525
370.69,2375.41,1,1,347.71500000000003,1147.56,2,6.0,433.82,0,3.095740292542548,0.0004926745393893558
720.66,3478.89,1,1,306.18,801.09,2,5.0,808.31,0,1.11160601238301,0.00032240876310257553
548.67,1282.69,1,0,365.18,1228.92,2,1.6,565.1,1,2.2398162421889984,0.0008029571759749771
590.71,2459.26,3,0,220.91,1142.57,4,5.9,803.66,0,1.934231654547381,0.0005532145374186077
962.93,2837.85,0,3,393.85,1306.07,0,5.5,633.72,1,1.3563498763529034,0.00023190668075520645
266.02,1703.53,2,2,113.35,1128.53,2,8.4,673.12,0,4.242274857443995,0.0014853486964724345
537.29,2660.84,3,2,345.02,1436.85,4,4.0,1328.02,1,2.67425407742087,0.0009289173987796114
677.93,265.72,1,1,141.3,1100.04,3,6.7,848.51,0,1.6226453819325686,0.004710292407936458
215.64,1376.12,2,2,347.71500000000003,860.95,0,3.8,1237.44,0,3.9925336675693908,0.004170023673074163
530.35,2108.27,3,1,398.7,1286.62,4,5.0,1122.93,1,2.425982795776698,0.0010043009705690282
211.23,2927.5,3,0,588.04,569.11,1,5.3,573.85,0,2.6942667852924878,0.0009279955276238688
461.79,1730.76,1,0,374.24,408.65,1,4.0,1034.13,0,0.8849260294738728,0.001293879295773615
716.16,1231.96,0,2,604.6,1898.6,0,3.2,965.75,1,2.651083519729062,0.0010946065666040078
548.79,2820.09,3,2,581.15,1170.81,2,5.4,681.26,0,2.133438981514988,0.00044019360862695804
487.46,1273.8,1,3,347.71500000000003,1171.64,2,6.0,1013.74,0,2.403561268543855,0.0016326246691318372
117.34,1638.33,3,0,268.38,808.79,1,6.1,609.34,0,6.892704372532437,0.003169656651883842
488.61,3036.7,1,1,347.71500000000003,1037.56,2,6.4,993.66,0,2.1234931310555836,0.000669689619156757
679.92,1776.83,3,2,214.42,776.99,2,5.0,645.1,0,1.142766779286287,0.000533977979158916
576.39,750.81,3,3,497.46,446.81,4,3.9,1215.69,0,0.7751869259496709,0.002809159241076326
312.02,512.53,0,3,385.42,1317.77,3,4.6,1169.23,1,4.223350931884145,0.00731136097405484
581.41,1725.7,1,3,386.76,2320.55,4,4.1,1041.86,1,3.991245351967711,0.0010383925611289694
679.37,2158.94,1,3,378.78,1122.13,3,6.0,630.32,0,1.6517214234993978,0.00042974828229454243
713.1,2441.39,1,2,77.05,1312.09,1,3.7,840.18,1,1.8399803416073433,0.0004825971372794657
626.59,1683.46,0,2,351.43,1183.76,2,8.7,803.66,0,1.889209819990587,0.0007618791555392995
384.65,2294.12,1,1,219.39,1845.19,4,2.1,778.65,1,4.797062139683813,0.0008823896798223081
673.92,2279.84,3,2,434.89,751.64,2,7.9,971.03,0,1.115325244608778,0.000632004154816701
255.21,1087.19,2,1,595.34,1300.38,1,2.8,829.14,1,5.095333055313936,0.002988303686493401
548.99,1826.39,3,2,229.84,804.8,4,4.8,626.38,0,1.4659647449686743,0.0006247121147904568
823.08,1408.5,2,3,340.08,1247.34,4,4.8,803.66,1,1.5154541294229706,0.0006932237810942277
669.48,1324.05,3,1,330.83,1566.16,2,1.4,803.66,1,2.3393678326556757,0.0009066305727283382
268.33,3064.46,3,1,387.72,1432.4,0,5.0,1261.92,1,5.338202760101266,0.001534647498760971
389.89,1376.73,1,2,400.05,544.7,2,8.0,803.66,0,1.3970606735986904,0.0014972057297231792
836.79,2010.0,0,1,360.94,1305.79,0,6.0,621.11,1,1.5604751304332614,0.0003692801661670419
710.76,1782.68,1,0,145.8,394.37,4,1.9,1358.09,0,0.5548567652251567,0.0010718454792784226
601.57,2715.72,1,1,452.4,1441.64,0,5.0,1282.66,1,2.396462549720522,0.0007851278640083676
589.54,2194.5,3,0,579.39,446.99,3,3.8,836.01,0,0.7582012966346424,0.0006461935369883272
291.04,3518.21,3,0,342.94,1298.2,0,2.0,632.89,1,4.460555096874825,0.0006180929545458137
576.23,330.82,0,2,415.35,1195.2,4,6.7,493.9,0,2.0741717356928357,0.0025909044911057973
566.46,2479.04,1,0,114.26,519.75,0,4.7,926.04,0,0.9175404985781785,0.0006594425466261382
439.25,1126.7,0,0,437.86,1781.82,4,6.9,900.68,1,4.056505314592935,0.0018199122767079763
636.39,2068.71,0,0,347.71500000000003,513.93,4,3.6,811.92,0,0.8075708165186314,0.0006167231899325382
403.39,2018.1,3,0,255.56,771.73,4,6.5,669.73,0,1.9131113336197891,0.0008226819010012159
167.5,1493.7,3,2,221.87,1663.39,4,3.8,950.48,1,9.930685974287405,0.0037989606095332152
318.12,2623.15,3,2,446.85,1328.08,4,5.9,484.03,1,4.1747766825482,0.0005800403160006142
403.36,975.64,1,1,347.71500000000003,1195.2,0,3.2,737.82,0,2.963109803572248,0.001874856347870468
181.4,3578.03,3,0,161.24,1179.4,3,5.0,1108.61,0,6.501653445333328,0.0017080380113557827
460.73,1769.57,3,3,257.1,1079.28,2,1.7,735.08,0,2.342543304266201,0.000901613421076827
294.7,1510.27,1,0,379.39,2068.72,3,4.7,745.08,1,7.019748658983758,0.0016740490330850457
450.79,1513.42,1,3,347.71500000000003,793.73,2,5.0,1043.33,0,1.760753305069915,0.001529283324580719
411.34,2179.47,2,2,456.96,834.96,4,5.0,440.84,0,2.0298535997021054,0.0004917327735258023
502.865,3562.61,0,2,203.0,1225.42,3,6.9,430.56,1,2.4368766480690316,0.00024033332146386878
560.31,2337.27,3,3,367.32,1258.59,1,6.3,1028.79,1,2.2462386492077844,0.0007855782955049332
517.41,2543.5,3,3,320.72,1369.4,3,7.0,1009.81,1,2.646643809616285,0.0007673139733244676
617.72,993.71,1,0,447.23,1195.2,2,6.7,1073.01,0,1.9348571855394485,0.0017480443473983497
508.72,1682.24,3,2,381.5,1332.25,3,3.1,798.33,1,2.6188275943775046,0.0009328583051512564
525.04,2393.14,1,0,347.71500000000003,2122.25,2,5.3,803.66,1,4.042072907929436,0.000639605008618198
740.78,1226.73,3,2,347.71500000000003,1521.94,1,5.9,641.89,1,2.0545100832297027,0.000706353945199823
397.36,2804.74,3,3,504.61,1499.57,4,2.9,1319.79,1,3.7738321981620646,0.0011842082385494998
627.72,2984.7,1,0,379.7,1297.64,2,5.0,988.52,1,2.0672273933086824,0.0005276170347714719
502.865,1697.59,3,3,424.56,1307.51,3,5.2,730.33,1,2.600121253216644,0.0008555293696679871
502.865,1095.94,1,0,392.45,1612.96,4,4.9,739.82,1,3.2075407274807213,0.001342418350332159
490.88,1911.47,3,0,240.14,1344.3,3,6.3,1253.23,1,2.738551117614262,0.001335635514237959
585.09,2417.71,0,0,254.48,1307.72,0,6.2,803.66,1,2.2350749075343126,0.0005681270540516298
375.04,2512.38,0,2,387.17,1212.43,0,7.2,590.05,1,3.232801748272138,0.000626218505204694
639.24,1568.7,0,3,347.71500000000003,1870.88,2,5.3,993.69,1,2.9267254407307832,0.0009909393623992152
336.36,1982.18,3,2,483.52,856.71,0,7.4,833.17,0,2.5470031351229894,0.001249643660230131
286.44,933.78,3,2,391.56,749.09,2,5.5,606.49,0,2.6151723706475227,0.002267490162599324
911.24,1982.18,3,2,372.93,518.15,0,7.6,1054.66,0,0.5686207742348802,0.0005838974917507934
457.31,1917.26,2,1,364.12,1223.96,0,6.6,803.66,1,2.676433870319174,0.0009166016679386547
484.43,2078.14,2,3,511.38,813.98,2,5.5,505.25,0,1.6802840104806884,0.0005018806941179414
329.9,2249.9,2,1,227.89,1195.2,4,5.7,661.15,0,3.6229159253435617,0.0008907472105911824
539.3,1632.73,3,1,474.56,1388.01,4,5.5,878.28,1,2.5737251516090276,0.0009974432606335531
447.07,1669.23,2,0,315.45,906.13,2,8.6,840.52,0,2.0268190210298385,0.0011263058564143218
510.18,2153.52,3,3,348.9,1043.11,1,3.1,525.84,0,2.044592064671448,0.0004786094620885445
302.28,2404.77,2,1,492.71,1016.93,4,5.6,803.66,0,3.3641986448260344,0.0011055780154500387
549.64,1718.46,1,3,600.93,1356.68,0,5.2,1036.72,1,2.4683064830014834,0.0010975990393145452
547.67,2730.78,1,1,549.76,1759.39,4,5.2,991.41,1,3.212500169582045,0.0006628994057487257
459.28,1508.7,1,1,350.93,699.46,1,4.9,616.04,0,1.5229489304357056,0.0008890547118287835
176.97,535.08,1,0,360.26,1803.57,1,3.4,727.17,1,10.191387795028096,0.00767922838687372
524.01,2999.7,3,3,163.17,2016.05,4,3.4,917.64,1,3.847350167986295,0.0005837876969087608
608.29,2277.37,3,0,356.49,1301.65,2,4.4,485.43,1,2.1398510227054364,0.00035041471909478736
774.57,2158.33,1,1,416.82,1566.63,2,2.4,803.66,1,2.0225802442312477,0.00048072181805644293
711.21,1480.14,3,1,428.63,1024.63,2,5.0,1208.65,0,1.4406855719030165,0.0011481533745553408
421.67,3310.69,2,1,190.37,75.75,2,3.8,1052.32,0,0.1796428444128621,0.0007538008165282891
296.98,3678.35,2,0,413.3,1831.58,3,6.1,1020.73,1,6.167351129121451,0.0009343952578710212
339.27,3817.95,1,3,218.29,1609.91,2,2.8,926.08,1,4.745217533374082,0.0007149452905620623
390.26,707.29,0,3,265.39,1394.7,2,7.2,1199.42,1,3.5737712403584476,0.004345299626286289
345.42,3450.73,3,2,362.21,764.55,2,5.3,414.09,0,2.2133923277924747,0.000347405174871178
422.36,1960.78,0,3,435.13,973.02,1,1.5,779.47,0,2.3037692417897233,0.000941212649309745
260.76,1143.16,3,3,447.09,1543.85,1,4.1,529.46,1,5.920578082505826,0.0017761725877128622
623.19,2172.32,0,1,144.08,802.06,0,3.6,848.05,0,1.2870231985907474,0.0006264366840174371
633.93,1372.19,2,2,407.15,1195.2,4,4.3,743.33,0,1.8853816370043757,0.0008545276229779445
274.65,3085.27,1,0,318.19,747.57,4,4.5,992.96,0,2.7219005016602775,0.0011718147876750103
195.36,1982.18,1,3,398.98,1376.7,3,5.0,1177.83,1,7.04698981127202,0.003041612437501966
502.865,297.01,1,2,324.37,979.55,3,5.8,943.44,0,1.9479382747270484,0.006316722589326018
698.41,1498.15,3,3,469.35,1183.4,4,3.9,989.57,0,1.6944201587259613,0.0009457596318894652
575.28,1661.12,1,2,577.42,1031.41,2,5.0,763.85,0,1.7928834342775097,0.0007993331050542283
502.865,1974.18,2,1,628.12,786.16,3,3.1,946.5,0,1.5633619050170144,0.0009534160555546668
586.38,1949.5,0,3,335.94,1051.63,4,4.7,838.91,0,1.79342743965641,0.0007338596047283346
161.41,1776.15,1,0,282.57,1534.8,4,5.7,844.88,1,9.508703952127876,0.0029470326806419825
286.98,1363.55,1,2,314.06,1125.18,3,5.9,1193.28,0,3.920760892021713,0.003049436980676479
598.49,360.05,2,0,351.8,978.92,3,7.3,568.82,0,1.6356496911285119,0.002639703476744776
674.26,1360.05,1,3,355.03,1241.25,2,3.3,755.83,1,1.8409070411872714,0.0008242175443162159
704.51,1432.78,1,3,306.99,1573.23,1,6.1,827.64,1,2.2330839557552915,0.0008199262666670377
312.43,3072.37,0,1,372.54,1188.12,2,5.0,597.8,0,3.802835713509083,0.0006227728427976621
509.48,1575.22,1,1,294.82,1620.13,1,5.4,611.35,1,3.1799677479004527,0.0007617659549522164
1020.34,1339.48,3,3,247.39,1373.42,4,5.1,902.84,1,1.3460415023811525,0.0006605864271655153
299.68,771.97,1,0,347.71500000000003,810.87,2,5.3,691.54,0,2.7057860816275334,0.0029892285550636964
713.33,1924.43,1,0,364.67,829.53,0,7.5,794.34,0,1.1628979411647071,0.0005786471585012969
374.66,1322.91,0,2,364.81,863.16,1,2.2,754.51,0,2.3038487614410728,0.0015222899211688285
643.51,2249.05,2,1,208.8,1358.12,3,2.3,374.97,1,2.1104877607109795,0.0002590849058989427
860.1,3495.05,3,2,136.47,1572.35,3,6.4,696.82,1,1.82810136230553,0.0002318025805389119
196.85,1733.71,1,0,513.12,1303.57,1,6.1,860.12,1,6.622148507891871,0.0025202705981442384
215.05,1855.02,0,1,411.16,1284.48,0,5.2,943.64,1,5.9729362486428155,0.0023654746525314167
338.08,2687.67,1,1,273.97,805.71,0,3.5,678.35,0,2.3831932565311984,0.0007465491510199854
637.21,2558.32,0,1,297.71,928.22,2,8.2,803.66,0,1.456694002656989,0.0004929863610779986
359.36,1792.92,0,2,336.34,1734.23,3,6.6,558.32,1,4.825884772209351,0.0008665478297812697
488.88,1491.55,3,2,437.85,1413.16,1,2.8,937.78,1,2.8906070428201804,0.0012860589590425282
511.64,2165.81,1,3,195.26,873.64,2,3.9,644.47,0,1.7075286977654465,0.0005815912459239273
147.39,2737.32,1,0,347.71500000000003,1424.59,4,6.3,807.95,1,9.665444761147652,0.0020025847096008433
568.23,2401.43,3,0,488.72,649.08,2,5.0,634.9,0,1.1422839142198773,0.0004652766270394603
615.86,1394.59,1,2,347.71500000000003,1106.2,4,2.5,989.44,0,1.796187416033069,0.0011520223881780528
460.53,1762.1,3,0,545.17,1008.19,0,5.6,615.98,0,2.1891950103316833,0.0007590635440923448
401.25,3084.35,3,0,373.45,1835.78,2,6.5,327.87,1,4.575152533952585,0.000264925023204403
609.42,919.14,3,3,478.71,848.14,2,2.9,893.55,0,1.391716691416155,0.0015952196466831935
597.3,3303.33,1,1,347.71500000000003,991.64,1,5.8,825.17,0,1.6602042246742974,0.00041821437267939524
718.84,1706.79,3,0,286.17,1461.39,4,2.7,850.47,1,2.032983667673145,0.0006931810370223866
695.11,2159.16,2,0,347.71500000000003,640.26,4,5.5,535.93,0,0.9210916125348274,0.00035708343676841723
807.61,1982.18,2,0,64.31,1677.44,3,3.8,312.06,1,2.0770421109565,0.00019493657283091908
723.91,1789.24,1,1,344.69,1842.27,4,5.0,637.07,1,2.5448881415522906,0.0004918514768835511
690.63,1616.99,1,1,545.62,1530.46,2,2.3,1023.44,1,2.2160346029562197,0.0009164517676332738
489.14,1330.19,1,0,211.63,529.77,2,5.6,962.62,0,1.0830641312698996,0.0014794763349958856
854.16,1543.72,1,0,347.71500000000003,1347.71,0,1.2,735.23,1,1.5778191254821214,0.0005575906196205425
649.25,2457.91,0,0,233.32,1531.66,4,0.1,659.66,1,2.3591220275837963,0.00041337310367175654
623.83,1868.53,1,2,548.35,1716.59,1,4.4,1114.06,1,2.7516951292548426,0.0009557454741227679
731.72,782.11,3,2,347.38,1174.26,3,5.0,783.9,0,1.604794161635678,0.0013697707874635917
339.36,3633.66,1,1,347.71500000000003,1684.84,2,3.7,815.45,1,4.964757043707065,0.0006612906736180198
124.97,648.65,3,3,341.5,1635.85,1,3.4,803.66,1,13.089940538534004,0.00991416541558946
281.92,1375.07,3,0,320.41,1195.2,2,5.2,688.16,0,4.239500417157335,0.0017751650195173025
822.44,1212.01,1,1,289.2,1195.2,4,7.2,513.94,0,1.4532366926069173,0.0005155870405272254
336.58,283.7,1,0,345.09,931.23,3,8.4,1057.21,0,2.7667418513654454,0.011071682432312135
12.24,2232.72,3,3,347.71500000000003,1226.31,4,4.2,611.47,1,100.18864363672905,0.022374816066557904
753.38,1535.96,3,2,336.64,558.71,2,5.7,699.94,0,0.7416044925322615,0.0006048766510944905
517.73,913.14,1,2,407.38,609.13,0,2.2,1149.15,0,1.1765398725872585,0.002430726092626022
661.61,2369.99,1,1,347.71500000000003,1626.17,1,5.7,732.37,1,2.4578981203745696,0.0004670699982003652
576.81,3447.45,2,2,574.53,1195.2,3,5.9,583.65,0,2.0720860929580613,0.00029350920948134445
626.56,1037.44,1,0,199.5,1131.53,1,5.0,764.14,0,1.8059403440063149,0.0011755667108263666
502.865,2427.85,2,1,347.71500000000003,1798.23,1,5.7,242.61,1,3.575969622543434,0.00019871719002830204
178.71,1736.44,1,0,371.64,1750.24,4,4.6,662.9,1,9.79374350658925,0.0021361875649771704
569.52,2171.77,1,2,507.18,1442.7,0,6.7,554.92,1,2.5331857962286524,0.0004486498924892445
594.29,2676.13,1,0,353.92,588.09,2,5.7,803.95,0,0.9895673662762733,0.0005055026194760271
146.18,1937.42,1,2,517.93,959.8,2,7.5,433.24,0,6.5658772358819775,0.0015297371401328955
132.76,3224.16,3,1,321.93,1302.39,1,6.4,572.59,1,9.810107727470044,0.0013377037039814577
793.13,1713.33,1,3,506.31,1086.52,2,7.0,729.48,0,1.3699141203848786,0.0005368191410021372
553.41,784.52,3,0,216.26,1243.1,4,9.1,1014.17,1,2.2462549963633656,0.002335929532953131
492.3,2846.98,1,0,530.33,1082.9,2,4.8,994.02,0,2.1996749502402,0.000709219830825954
587.31,2205.76,1,0,265.11,1066.16,4,8.9,1178.85,0,1.815327479264316,0.0009099821962717784
380.12,2311.33,3,0,318.13,1530.57,2,5.9,710.39,1,4.026544143256231,0.0008085635556009998
461.23,2446.67,2,2,347.71500000000003,1094.97,4,5.6,957.28,0,2.3740215863230585,0.0008482933081822043
591.84,2074.7,3,0,107.0,1523.34,0,3.2,951.61,1,2.573905065999171,0.0007749958488090219
496.94,2186.23,1,3,226.88,1475.4,0,1.3,556.24,1,2.968970037248561,0.0005119910994884067
65.47,2807.58,0,1,243.34,938.5,0,5.4,835.91,0,14.334807647043279,0.004547629130563369
733.56,1627.36,0,3,230.23,1081.98,2,7.6,909.51,0,1.4749713523778376,0.000761882853420853
396.35,1215.07,0,0,649.81,1330.87,2,4.8,804.27,1,3.3578149777263784,0.00167002013976202
507.05,1283.94,3,2,380.81,884.77,3,5.4,680.95,0,1.744936362391552,0.0010459711549549906
502.865,2316.64,3,0,538.9,1167.52,3,3.3,864.14,0,2.321736403970521,0.0007417783413635543
490.11,2488.17,2,1,247.54,811.14,0,4.7,513.3,0,1.655016187080121,0.00042091814814300253
537.35,2068.17,3,2,513.97,1443.7,2,2.1,937.64,1,2.6867032160285995,0.000843708916476801
344.34,2788.36,3,0,347.71500000000003,1076.12,2,3.1,840.24,0,3.1251668953601994,0.000875118839367037
564.34,1714.66,0,1,216.4,1347.97,2,5.0,581.87,1,2.388577765379421,0.0006013220314527892
584.38,763.42,3,3,297.17,701.94,1,5.0,744.95,0,1.2011704507140826,0.0016698145732531092
725.09,2562.74,2,1,347.71500000000003,917.41,3,4.1,1385.18,0,1.2652360222146763,0.0007454349468935988
930.64,4096.63,1,0,454.66,1322.82,4,3.4,804.8,1,1.4214089076183174,0.00021109576061807415
788.25,2858.38,2,0,394.28,492.74,2,5.0,1100.8,0,0.6251062400874565,0.0004885673910089288
524.46,2156.39,0,1,386.68,1529.03,0,3.2,1000.4,1,2.9154367746742023,0.000884573660096734
747.22,1825.08,1,0,108.21,708.87,0,5.1,873.44,0,0.9486764145944111,0.0006404757388508701
486.85,1670.81,0,0,436.94,1692.93,3,6.8,1031.02,1,3.477313269440007,0.001267490899092239
218.74,3090.05,3,0,349.78,831.27,2,5.4,661.49,0,3.8002649812441716,0.0009786548858107427
477.53,2370.57,3,3,347.71500000000003,841.37,1,6.4,1022.24,0,1.7619206801264702,0.0009030242771913329
768.09,1380.31,1,0,347.71500000000003,1686.69,3,2.3,682.73,1,2.1959535705978004,0.0006439620013145232
494.54,2183.26,0,3,433.26,1225.35,0,6.4,981.0,1,2.4777570575128998,0.0009085778077207468
556.03,1820.54,3,1,227.15,1584.88,2,4.2,720.23,1,2.850349750007199,0.0007114964829775302
148.25,1616.41,3,0,259.91,1104.18,2,4.1,882.54,0,7.448093932674945,0.003682885082566577
800.68,1042.57,3,3,402.7,376.34,0,6.5,877.17,0,0.47002547247307946,0.0010507987937339838
522.18,3057.04,1,1,530.1,1584.37,2,6.8,1103.25,1,3.0341452557710897,0.0006911185994458716
359.98,1713.58,1,1,434.91,872.25,2,7.2,627.17,0,2.423051213315984,0.0010167226973539275
517.68,2339.25,1,2,390.21,921.42,2,6.1,559.38,0,1.779902608176816,0.00046192227942978354
389.27,2137.47,2,1,250.9,1159.16,2,6.3,803.66,0,2.977778843019528,0.0009658760334718566
443.64,2027.55,1,3,552.51,867.97,1,5.9,468.78,0,1.9564736733280663,0.0005211548757302524
618.62,2406.61,0,3,675.3,896.08,1,8.5,719.96,0,1.448514411940862,0.00048359154002130985
518.35,2533.05,1,1,433.19,750.35,2,4.3,636.85,0,1.4475740050627182,0.0004850318835121424
544.82,1203.35,1,2,548.07,1413.48,1,3.6,936.31,1,2.594398102228294,0.001428152740501222
795.51,2031.56,1,0,417.77,1945.68,3,5.8,820.51,1,2.445827174443726,0.0005077016581122467
497.3,423.92,3,3,366.22,755.07,3,6.9,757.97,0,1.5183390002344863,0.003595420175363484
